분류,장소명,카카오맵_장소명,위도,경도,주소
자연,어승생,어승생승마장,33.4256640959351,126.490812999088,제주특별자치도 제주시 노형동 산 14-1
자연,엉또폭포,엉또폭포,33.2685321560634,126.4999654844,제주특별자치도 서귀포시 강정동 5628
자연,엉알해안,엉알해안,33.2994209234776,126.167515521661,제주특별자치도 제주시 한경면 고산리
자연,여미지식물원,여미지식물원,33.2526067755712,126.414259465812,제주특별자치도 서귀포시 색달동 2484-1
자연,연화못,연화못,33.294257820793334,126.23328976236627,제주특별자치도 제주시 한경면 청수리 3333-1
자연,열안지,열안지,33.4257602444579,126.521297424477,제주특별자치도 제주시 오라동 산 97
자연,열안지오름,열안지오름,33.4730547370458,126.605291411862,제주특별자치도 제주시 봉개동 산 778-1
자연,오백나한,오백나한,33.3565384806132,126.50205852833,제주특별자치도 서귀포시 하원동
자연,오조마을,오조마을,33.4620767247977,126.914060484337,제주특별자치도 서귀포시 성산읍 오조리
자연,왕이메,왕이메,33.3436202010912,126.376642042448,제주특별자치도 서귀포시 안덕면 광평리
자연,외돌개,외돌개,33.2390338150319,126.544862271566,제주특별자치도 서귀포시 서홍동 791
자연,용눈이오름,용눈이오름,33.4596996808185,126.83251014664,제주특별자치도 제주시 구좌읍 종달리 산 38
자연,용두암,용두암,33.5161106216721,126.511957109074,제주특별자치도 제주시 용담2동 483
자연,용머리해안,용머리해안,33.2316567556941,126.314736627312,제주특별자치도 서귀포시 안덕면 사계리
자연,용연,새각단,35.471336177227,129.367810012237,울산 남구 용연동
자연,용천동굴,용천동굴,33.548281427703,126.778169757132,제주특별자치도 제주시 구좌읍 월정리 1837-2
자연,우도등대,우도항로표지관리소,33.4930919307808,126.966090578848,제주특별자치도 제주시 우도면 연평리 337
자연,우도산호해변,우도산호해변,33.5024060741651,126.943047770114,제주특별자치도 제주시 우도면 연평리
자연,우도,우도,33.5044199749505,126.955582257582,제주특별자치도 제주시 우도면 연평리
자연,우도마을,우도마을,33.5118629965206,126.964907926015,제주특별자치도 제주시 우도면 연평리
자연,웃세오름,한라산 웃세붉은오름,33.3603553396532,126.520701746978,제주특별자치도 서귀포시 서호동 산 183-1
자연,월정리해변,월정리해수욕장,33.556469394054,126.795805057888,제주특별자치도 제주시 구좌읍 월정리 33-3
자연,이호테우해변,이호테우해수욕장,33.4973768007144,126.452690819027,제주특별자치도 제주시 이호일동 1665-13
자연,저지오름,저지오름,33.3326866123772,126.250860111101,제주특별자치도 제주시 한경면 저지리 산 51
자연,정물알오름,정물알오름,33.3405413136411,126.324420539667,제주특별자치도 제주시 한림읍 금악리 105-1
자연,정물오름,정물오름,33.3384913490549,126.329463365847,제주특별자치도 제주시 한림읍 금악리 산 52-1
자연,정방폭포,정방폭포,33.2449966137286,126.571605283591,제주특별자치도 서귀포시 동홍동 299-3
자연,제주노루생태관찰원,노루생태관찰원,33.4448152494573,126.62580603407,제주특별자치도 제주시 봉개동 산 51-2
자연,제주당처물동굴,당처물동굴,33.5568907663329,126.784820020534,제주특별자치도 제주시 구좌읍 월정리 1457
자연,제주선흘리벵뒤굴,벵뒤굴,33.4753745586065,126.717905500539,제주특별자치도 제주시 조천읍 선흘리 365
자연,제주토끼섬문주란자생지,토끼섬 문주란자생지,33.5237453002134,126.902675197189,제주특별자치도 제주시 구좌읍 하도리 산 85
자연,제주하도리철새도래지,하도리철새도래지,33.5112157175863,126.897062313266,제주특별자치도 제주시 구좌읍 하도리
자연,제주절물자연휴양림,제주절물자연휴양림,33.4391525898214,126.628011263739,제주특별자치도 제주시 봉개동 산 78-1
자연,제지기오름,제지기오름,33.2416157389297,126.609476411371,제주특별자치도 서귀포시 보목동 275-1
자연,종달리해안도로,종달리해안도로,33.482606197147,126.901735659408,제주특별자치도 제주시 구좌읍 종달리 630-1
자연,주상절리대,대포주상절리,33.2383753392378,126.425813240276,제주특별자치도 서귀포시 중문동 2767
자연,중문·색달해변,중문색달해수욕장,33.2450381505136,126.411498674889,제주특별자치도 서귀포시 색달동 3039
자연,지미봉,지미봉,33.4996078736776,126.903016455302,제주특별자치도 제주시 구좌읍 종달리 산 3-1
자연,차귀도,차귀도,33.3115549586682,126.147625156169,제주특별자치도 제주시 한경면 고산리 125
자연,천아오름,천아오름,33.3959387027861,126.449939568403,제주특별자치도 제주시 애월읍 광령리 산 182-1
자연,천제연폭포,천제연폭포,33.25267658457861,126.41837541561675,제주특별자치도 서귀포시 중문동 2232
자연,천지연폭포,천지연폭포,33.2472087173195,126.554524507224,제주특별자치도 서귀포시 서홍동 2565
자연,추자도,추자도,33.9528630502803,126.314847295503,제주특별자치도 제주시 추자면 묵리
자연,추자도등대,추자도등대,33.957890264454186,126.29827176304038,제주특별자치도 제주시 추자면 영흥리 75
자연,카멜리아힐,카멜리아힐,33.2896344311608,126.370009467525,제주특별자치도 서귀포시 안덕면 상창리 271
자연,폭낭오름,폭낭오름,33.3520204131553,126.381863511911,제주특별자치도 제주시 애월읍 봉성리 산 43
자연,표선해비치해변,표선해수욕장,33.3275109235413,126.837424825392,제주특별자치도 서귀포시 표선면 표선리
자연,하고수동해변,하고수동해변,33.5141507975417,126.957648164245,제주특별자치도 제주시 우도면 연평리
자연,하모리해변,하모해수욕장,33.2110649410497,126.260753218164,제주특별자치도 서귀포시 대정읍 하모리
자연,한대오름,한라산 한대오름,33.3563185283139,126.424477035333,제주특별자치도 제주시 애월읍 봉성리 산 1
자연,한라산,한라산국립공원,33.3766655632143,126.54222094512,제주특별자치도 제주시 오등동 산 182
자연,한라산백록담,백록담,33.362419501935,126.533343199846,제주특별자치도 서귀포시 토평동 산 15-1
자연,한라산성판악,성판악,33.375303478684,126.584589382769,제주특별자치도 제주시 조천읍 교래리 산 137-2
자연,한라산영실,한라산영실,33.3192584809939,126.478317871506,제주특별자치도 서귀포시 도순동 산 1
자연,한라생태숲,한라생태숲,33.4312933427524,126.597699641656,제주특별자치도 제주시 용강동 산 14-1
자연,한라수목원,한라수목원,33.4697839260314,126.493266082832,제주특별자치도 제주시 연동 2484
자연,함덕서우봉해변,함덕해수욕장,33.5430615661113,126.669238934013,제주특별자치도 제주시 조천읍 함덕리 1004-10
자연,협재굴,한림공원 협재굴,33.3870417732509,126.240158459752,제주특별자치도 제주시 한림읍 협재리
자연,협재해변,협재해수욕장,33.3938660776221,126.239157539085,제주특별자치도 제주시 한림읍 협재리 2447
자연,형제섬,형제섬,34.7109149877063,128.644665989846,경남 거제시 남부면
자연,혼인지,혼인지,33.4151951723289,126.893774070705,제주특별자치도 서귀포시 성산읍 온평리 1693
자연,화순금모래해변,화순금모래해수욕장,33.2400324295842,126.333589345833,제주특별자치도 서귀포시 안덕면 화순리 833-2
자연,황우지해안,황우지해안,33.2414671811999,126.550527835146,제주특별자치도 서귀포시 천지동 765-7
자연,후곡악,후곡악,33.4294156470616,126.826731654309,제주특별자치도 서귀포시 성산읍 수산리 4504
자연,흙붉은오름,주체오름,33.4917070936681,126.747590488556,제주특별자치도 제주시 구좌읍 덕천리 864
체험관광지,갈중이,농업회사법인 주식회사갈중이,33.2350985952254,126.313658360193,제주특별자치도 서귀포시 안덕면 사계리 113
체험관광지,교래삼다수마을,교래삼다수마을,33.4312545535429,126.678322066053,제주특별자치도 제주시 조천읍 교래리
체험관광지,구엄어촌체험마을,구엄어촌체험마을,33.4838919903465,126.37694313305,제주특별자치도 제주시 애월읍 구엄리 608-1
체험관광지,다이나믹메이즈,다이나믹메이즈 에피소드3,33.3991575652871,126.785286998247,제주특별자치도 서귀포시 표선면 성읍리 2381
체험관광지,다희연,다희연 동굴의다원,33.484450448961,126.70793844751,제주특별자치도 제주시 조천읍 선흘리 600-12
체험관광지,도순다원,설록다원도순,33.2730748895173,126.482860352521,제주특별자치도 서귀포시 도순동 1-1
체험관광지,동광리농촌체험마을,동광농촌체험마을 캠핑장,33.3067017357289,126.337042677596,제주특별자치도 서귀포시 안덕면 동광리 976
체험관광지,두맹이골목,두맹이골목,33.5121312997886,126.535003674377,제주특별자치도 제주시 일도2동
체험관광지,마린파크,마린파크,33.24081399221133,126.33474220099235,제주특별자치도 서귀포시 안덕면 화순리 823
체험관광지,번개과학체험관,번개과학체험관,33.28952672724666,126.5888396507767,제주특별자치도 서귀포시 토평동 1799
체험관광지,사진놀이터,사진놀이터,33.4567500242143,126.441735120785,제주특별자치도 제주시 애월읍 광령리 100-3
체험관광지,서귀포가시리마을,가시리마을,33.3830757104324,126.732944744803,제주특별자치도 서귀포시 표선면 가시리 산 41-3
체험관광지,서귀포알토산마을,알토산정보화마을,33.3088050727947,126.779658609158,제주특별자치도 서귀포시 표선면 토산리 537-3
체험관광지,서귀포예래생태마을,예래생태마을,33.249345130274,126.392914468538,제주특별자치도 서귀포시 상예동 1307
체험관광지,서귀포용왕난드르마을,용왕난드르 향토음식체험장,33.23542086172811,126.3669438421969,제주특별자치도 서귀포시 안덕면 창천리 876-1
체험관광지,서프라이즈테마파크,서프라이즈테마파크,33.465165352523385,126.65959538355135,제주특별자치도 제주시 조천읍 와흘리 2988
체험관광지,성이시돌목장,성이시돌목장,33.3477698762559,126.327321076199,제주특별자치도 제주시 한림읍 금악리 142
체험관광지,신흥2리마을,신흥2리마을회관,36.1652654201269,127.204669621472,충남 논산시 양촌면 신흥리 306-4
체험관광지,아홉굿마을,낙천아홉굿마을,33.3276054898155,126.226777191484,제주특별자치도 제주시 한경면 낙천리 1916
체험관광지,어멍아방잔치마을,어멍아방잔치마을,33.36190452903335,126.84056601452663,제주특별자치도 서귀포시 성산읍 신풍리 500-1
체험관광지,위미1리어촌체험마을,위미1리어촌체험마을,33.2710275484886,126.658693374497,제주특별자치도 서귀포시 남원읍 위미리 2937-2
체험관광지,이상한나라의앨리스,제주거울미로 이상한나라의 앨리스,33.2889974968612,126.321627462344,제주특별자치도 서귀포시 안덕면 서광리 717-3
체험관광지,이중섭문화거리,이중섭거리,33.245652453492,126.564181041217,제주특별자치도 서귀포시 서귀동 512
체험관광지,점보빌리지,점보빌리지,33.2762764777703,126.305105632963,제주특별자치도 서귀포시 안덕면 서광리 2351
체험관광지,제주동백마을,제주동백마을,33.3203881849078,126.745181486783,제주특별자치도 서귀포시 남원읍 신흥리 1759-2
체험관광지,제주명도암참살이마을,명도암참살이마을,33.4624947869426,126.60629879341,제주특별자치도 제주시 봉개동 270-3
체험관광지,제주서광다원,제주서광다원,33.3083755990905,126.306732372802,제주특별자치도 서귀포시 안덕면 서광리 1203-14
체험관광지,제주서귀포상예마을,상예마을,33.2662132378042,126.375561168001,제주특별자치도 서귀포시 상예동
체험관광지,제주유수암마을,유수암마을,33.44132339855617,126.40276507030626,제주특별자치도 제주시 애월읍 유수암리 1892-1
체험관광지,제주청수마을,청수마을,33.31807493290129,126.24751755335303,제주특별자치도 제주시 한경면 청수리 1572-3
체험관광지,제주초콜릿랜드,초콜릿랜드,33.2494004118044,126.413452454077,제주특별자치도 서귀포시 색달동 2864-36
체험관광지,제주도예촌,제주도예촌,33.2649155146978,126.235551049939,제주특별자치도 서귀포시 대정읍 영락리 1
체험관광지,제주마방목지,제주마방목지,33.4272534414335,126.603077355739,제주특별자치도 제주시 용강동 산 14-34
체험관광지,제주선인장마을,제주선인장마을,33.37518804514796,126.21572229462232,제주특별자치도 제주시 한림읍 월령리 417
체험관광지,제주탐나라공화국,제주탐나라공화국,33.3337170439187,126.326904954264,제주특별자치도 제주시 한림읍 금악리 81-9
체험관광지,제주허브동산,제주허브동산,33.329683325375,126.815131804034,제주특별자치도 서귀포시 표선면 표선리 2608
체험관광지,제주힐링명상센터,무병장수테마파크,33.3955631288935,126.361008587347,제주특별자치도 제주시 애월읍 어음리 49
체험관광지,조랑말체험공원,조랑말체험공원,33.3830972779821,126.736284902913,제주특별자치도 서귀포시 표선면 가시리 3149-33
체험관광지,주식회사제이엠그랑블루요트,제이엠그랑블루요트,33.2382504616153,126.439551800824,제주특별자치도 서귀포시 대포동 2184-15
체험관광지,하도어촌체험마을,하도어촌체험마을,33.520031780043944,126.90405285857659,제주특별자치도 제주시 구좌읍 하도리 22-10
체험관광지,한수풀해녀학교,제주한수풀해녀학교,33.44272559944797,126.27851758628434,제주특별자치도 제주시 한림읍 귀덕리 4107-2
체험관광지,혼인지마을,혼인지마을,33.4055164161137,126.903847833205,제주특별자치도 서귀포시 성산읍 온평리 956-1
건축/조형물,사라봉,사라봉,33.5179387433477,126.545038850051,제주특별자치도 제주시 건입동 387-1
건축/조형물,새섬새연교,새연교,33.23853253939838,126.55888601468132,제주특별자치도 서귀포시 서홍동 707-4
건축/조형물,선임교,선임교,33.2516457817246,126.416974352497,제주특별자치도 서귀포시 중문동
건축/조형물,제주해녀항일운동기념탑,제주해녀 항일운동기념공원 제주해녀항일운동기념탑,33.5216489024379,126.863349016457,제주특별자치도 제주시 구좌읍 상도리 471-32
문화/예술/역사,관덕정,관덕정,33.5133491505552,126.52145710447,제주특별자치도 제주시 삼도2동 983-1
문화/예술/역사,관음사,관음사,33.423740261241775,126.55812368447738,제주특별자치도 제주시 아라일동 387
문화/예술/역사,금룡사,금룡사,36.1055789908288,128.341258343861,경북 구미시 형곡동 566
문화/예술/역사,대정향교,대정향교주차장,33.2389232419161,126.288938366103,제주특별자치도 서귀포시 안덕면 사계리 3129-1
문화/예술/역사,명월대,명월대,33.3890126461754,126.266227868694,제주특별자치도 제주시 한림읍 명월리 2223
문화/예술/역사,모충사,모충사,33.5160670245402,126.546017363499,제주특별자치도 제주시 건입동 426
문화/예술/역사,방사탑,방사탑,33.5134055597644,126.484289480918,제주특별자치도 제주시 용담삼동 2580-55
문화/예술/역사,백제사,백제사,33.4488576312323,126.424223651342,제주특별자치도 제주시 애월읍 광령리 4121
문화/예술/역사,법화사,법화사,33.265043760144,126.457591720473,제주특별자치도 서귀포시 하원동 1071-1
문화/예술/역사,별방진,별방진,33.5267719838211,126.882898730735,제주특별자치도 제주시 구좌읍 하도리 3354
문화/예술/역사,보덕사,보덕사,36.7189091970296,126.635592426999,충남 예산군 덕산면 상가리 277
문화/예술/역사,보림사,보림사,34.80769523732869,126.89652818480062,전남 장흥군 유치면 봉덕리 45
문화/예술/역사,불탑사,불탑사,33.5292950569496,126.598180806267,제주특별자치도 제주시 삼양일동 696
문화/예술/역사,산방굴사,산방굴사,33.2379626041298,126.313090943026,제주특별자치도 서귀포시 안덕면 사계리 3693
문화/예술/역사,산천단곰솔,곰솔흑송,33.4474087710245,126.552987562515,제주특별자치도 제주시 아라일동 375-1
문화/예술/역사,서귀본향당,서귀본향당,33.246335968441,126.564718457805,제주특별자치도 서귀포시 서귀동 535
문화/예술/역사,서귀포김정희유배지,추사유배지,33.2504056192256,126.278196318407,제주특별자치도 서귀포시 대정읍 안성리 1661-1
문화/예술/역사,서귀포하논분화구,하논,33.2510549985613,126.545040336271,제주특별자치도 서귀포시 서홍동
문화/예술/역사,선광사,선광사,35.1771640596686,128.995494519017,부산 사상구 덕포동 21-2
문화/예술/역사,성읍민속마을,성읍민속마을,33.3870066802468,126.799985307045,제주특별자치도 서귀포시 표선면 성읍리 820-1
문화/예술/역사,신촌향사,신촌향사,33.5364304705061,126.62054551733,제주특별자치도 제주시 조천읍 신촌리 2156-1
문화/예술/역사,약천사,약천사,33.2462362179287,126.449458505086,제주특별자치도 서귀포시 대포동 1165
문화/예술/역사,양금석가옥,양금석가옥,33.2913285653559,126.62848088838,제주특별자치도 서귀포시 남원읍 신례리 1314
문화/예술/역사,연북정,연북정,33.5400835781119,126.636119486047,제주특별자치도 제주시 조천읍 조천리 2690
문화/예술/역사,오현단,오현단,33.5104191723868,126.525726690026,제주특별자치도 제주시 이도1동 1421-3
문화/예술/역사,월영사,월영사,33.4778105766166,126.413673735072,제주특별자치도 제주시 애월읍 상귀리 329
문화/예술/역사,월정사,월정사,37.7317158998815,128.59210746956,강원 평창군 진부면 동산리 63-1
문화/예술/역사,이중섭거주지,이중섭거주지,33.2455483773808,126.564327488975,제주특별자치도 서귀포시 서귀동 512-1
문화/예술/역사,절부암,절부암,33.32369021118898,126.16713984418867,제주특별자치도 제주시 한경면 용수리 4241-5
문화/예술/역사,정의향교,성읍민속마을 정의향교,33.3867973599582,126.799895506059,제주특별자치도 서귀포시 표선면 성읍리 820-1
문화/예술/역사,제주삼성혈,삼성혈,33.5044297715974,126.528764126583,제주특별자치도 제주시 이도1동 1313
문화/예술/역사,제주삼양동유적,제주삼양동유적,33.5233244682895,126.58768080403,제주특별자치도 제주시 삼양동 1660-5
문화/예술/역사,제주목관아,제주목 관아,33.5142023610171,126.522003486182,제주특별자치도 제주시 삼도2동 1045-1
문화/예술/역사,제주민속촌,제주민속촌,33.3223959546448,126.842297283809,제주특별자치도 서귀포시 표선면 표선리 40-1
문화/예술/역사,제주성지,제주성지,33.5101296967373,126.525474268142,제주특별자치도 제주시 이도1동 1437-6
문화/예술/역사,제주향교,제주향교,33.5111120199315,126.515584278756,제주특별자치도 제주시 용담1동 298-1
문화/예술/역사,천왕사,대한불교조계종천왕사,33.4077755342533,126.495036830191,제주특별자치도 제주시 노형동 산 20-17
문화/예술/역사,평화통일불사리탑,평화통일불사리탑,33.5319586952824,126.63620950649,제주특별자치도 제주시 조천읍 조천리 2268-1
박물관/전시관/미술관,김영갑갤러리,김영갑갤러리두모악,33.3718952325506,126.854135898752,제주특별자치도 서귀포시 성산읍 삼달리 437-5
박물관/전시관/미술관,왈종미술관,왈종미술관,33.2451953353851,126.573810443271,제주특별자치도 서귀포시 동홍동 281-2
